brand,eans,file_urls,files,model,model_2,parent_product,product,product_lang,source,thumb,type,url
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SF1016,,JetStream Switches,Switches Sem Gestão,,tp-link.com,https://static.tp-link.com/TL-SF1016_UN_13.0_1500943531346i.jpg,Wall Mounting Guide,https://www.tp-link.com/pt/support/download/tl-sf1016/v13/
Tp-link,,https://static.tp-link.com/manual/2021/202107/20210719/7106509291_TL-SG1016DE_IG.pdf,,TL-SF1016,,JetStream Switches,Switches Sem Gestão,,tp-link.com,https://static.tp-link.com/TL-SF1016_UN_13.0_1500943531346i.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1016/v13/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507649_Rackmount Switch_(EU2-12Languages)_Installation Guide.pdf,,TL-SF1016,,JetStream Switches,Switches Sem Gestão,,tp-link.com,https://static.tp-link.com/TL-SF1016_UN_13.0_1500943531346i.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1016/v13/
Tp-link,,https://static.tp-link.com/2020/202003/20200309/TL-SF1048(UN) 7.0Datasheet.pdf,,TL-SF1048,,JetStream Switches,Switches Sem Gestão,,tp-link.com,https://static.tp-link.com/TL-SF1048_UN_7.0_01_1508823980606t.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-sf1048/v7/
Tp-link,,https://static.tp-link.com/resources/document/TL-SF1048_V6_Datasheet.pdf,,TL-SF1048,,JetStream Switches,Switches Sem Gestão,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/tl-sf1048/v6/
Tp-link,,https://static.tp-link.com/2020/202008/20200827/Switch Regulatory Compliance.pdf,,TL-SF1048,,JetStream Switches,Switches Sem Gestão,,tp-link.com,https://static.tp-link.com/TL-SF1048_UN_7.0_01_1508823980606t.jpg,Manual,https://www.tp-link.com/pt/support/download/tl-sf1048/v7/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SF1048,,JetStream Switches,Switches Sem Gestão,,tp-link.com,https://static.tp-link.com/TL-SF1048_UN_7.0_01_1508823980606t.jpg,Wall Mounting Guide,https://www.tp-link.com/pt/support/download/tl-sf1048/v7/
Tp-link,,https://static.tp-link.com/manual/2021/202107/20210719/7106509291_TL-SG1016DE_IG.pdf,,TL-SF1048,,JetStream Switches,Switches Sem Gestão,,tp-link.com,https://static.tp-link.com/TL-SF1048_UN_7.0_01_1508823980606t.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1048/v7/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507649_Rackmount Switch_(EU2-12Languages)_Installation Guide.pdf,,TL-SF1048,,JetStream Switches,Switches Sem Gestão,,tp-link.com,https://static.tp-link.com/TL-SF1048_UN_7.0_01_1508823980606t.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1048/v7/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507649_Rackmount Switch_(EU2-12Languages)_Installation Guide.pdf,,TL-SF1048,,JetStream Switches,Switches Sem Gestão,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1048/v6/
Tp-link,,https://static.tp-link.com/resources/document/TL-SF1048_V6_IG_7106504436.pdf,,TL-SF1048,,JetStream Switches,Switches Sem Gestão,,tp-link.com,,Manual,https://www.tp-link.com/pt/support/download/tl-sf1048/v6/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507649_Rackmount Switch_(EU2-12Languages)_Installation Guide.pdf,,TL-SF1048,,JetStream Switches,Switches Sem Gestão,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1048/v18/
Tp-link,,https://static.tp-link.com/resources/software/2011549550413.pdf,,TL-SF1048,,JetStream Switches,Switches Sem Gestão,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/tl-sf1048/v18/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SF1005P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SF1005P(UN)1.0-A_1504604217721g.jpg,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sf1005p/v1/
Tp-link,,https://static.tp-link.com/2018/201809/20180926/TL-SF1005P(UN)1.0 Datasheet.pdf,,TL-SF1005P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SF1005P(UN)1.0-A_1504604217721g.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-sf1005p/v1/
Tp-link,,https://static.tp-link.com/2019/201912/20191218/7106508149_TL-SF1005P(UN)_IG_V1.pdf,,TL-SF1005P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SF1005P(UN)1.0-A_1504604217721g.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1005p/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625347739u.JPG,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sf1008p/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SF1008P_UN_7.0_normal_1610591134308g.png,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sf1008p/v7/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508917_Desktop Switch(EU1-12Languages).pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625347739u.JPG,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v1/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508916Desktop Switch(EU2-16Languages).pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625347739u.JPG,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v1/
Tp-link,,https://static.tp-link.com/resources/document/TL-SF1008P_CE_DOC.pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625347739u.JPG,CE DOC,https://www.tp-link.com/pt/support/download/tl-sf1008p/v1/
Tp-link,,https://static.tp-link.com/2021/202101/20210107/TL-SF1008P(UN) 7.0_Datasheet.pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SF1008P_UN_7.0_normal_1610591134308g.png,Datasheet,https://www.tp-link.com/pt/support/download/tl-sf1008p/v7/
Tp-link,,"https://static.tp-link.com/2021/202101/20210118/7106509076_TL-SF1008P(UN)7.0, TL-SF1008LP(UN)1.0, TL-SF1009P(UN)1.0, TL-SL1311MP(UN)1.0_IG.pdf",,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SF1008P_UN_7.0_normal_1610591134308g.png,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v7/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SF1008P_UN_7.0_normal_1610591134308g.png,Wall Mounting Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v7/
Tp-link,,https://static.tp-link.com/resources/software/20081017112137.pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625347739u.JPG,User Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v1/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508917_Desktop Switch(EU1-12Languages).pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SF1008P_UN_7.0_normal_1610591134308g.png,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v7/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508916Desktop Switch(EU2-16Languages).pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SF1008P_UN_7.0_normal_1610591134308g.png,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v7/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507649_Rackmount Switch_(EU2-12Languages)_Installation Guide.pdf,,TL-SG1008PE,,JetStream Switches,Switches Sem Gestão,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1008pe/v1/
Tp-link,,https://static.tp-link.com/resources/document/TL-SG1008PE_V1_IG_7106504166.pdf,,TL-SG1008PE,,JetStream Switches,Switches Sem Gestão,,tp-link.com,,Manual,https://www.tp-link.com/pt/support/download/tl-sg1008pe/v1/
Tp-link,,https://static.tp-link.com/res/pmpo/files/TL-SG1008/TL-SG1008PE(UN)2.0 Datasheet.pdf,,TL-SG1008PE,,JetStream Switches,Switches Sem Gestão,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg1008pe/v2/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507649_Rackmount Switch_(EU2-12Languages)_Installation Guide.pdf,,TL-SG1008PE,,JetStream Switches,Switches Sem Gestão,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1008pe/v2/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625581245z.JPG,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sf1008p/v2/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508917_Desktop Switch(EU1-12Languages).pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625581245z.JPG,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v2/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508916Desktop Switch(EU2-16Languages).pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625581245z.JPG,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v2/
Tp-link,,https://static.tp-link.com/resources/document/TL-SF1008P_V2_User_Guide.pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625581245z.JPG,User Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v2/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625607235n.JPG,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sf1008p/v3/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508917_Desktop Switch(EU1-12Languages).pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625607235n.JPG,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v3/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508916Desktop Switch(EU2-16Languages).pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625607235n.JPG,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v3/
Tp-link,,https://static.tp-link.com/resources/document/TL-SF1008P_V3_User_Guide.pdf,,TL-SF1008P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/SF1008P_4.0_1500625607235n.JPG,User Guide,https://www.tp-link.com/pt/support/download/tl-sf1008p/v3/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1008P,,JetStream Switches,PoE Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1008p/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1005P(UN)1.0-A_1504604448811h.jpg,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1005p/v1/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508917_Desktop Switch(EU1-12Languages).pdf,,TL-SG1008P,,JetStream Switches,PoE Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1008p/v1/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508916Desktop Switch(EU2-16Languages).pdf,,TL-SG1008P,,JetStream Switches,PoE Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1008p/v1/
Tp-link,,https://static.tp-link.com/res/down/doc/TL-SG1008P(UN)_V1_IG.pdf,,TL-SG1008P,,JetStream Switches,PoE Switches,,tp-link.com,,Manual,https://www.tp-link.com/pt/support/download/tl-sg1008p/v1/
Tp-link,,https://static.tp-link.com/resources/document/TL-SG1008P_V1_User_Guide.pdf,,TL-SG1008P,,JetStream Switches,PoE Switches,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/tl-sg1008p/v1/
Tp-link,,https://static.tp-link.com/2018/201809/20180926/TL-SG1005P(UN)1.0 Datasheet.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1005P(UN)1.0-A_1504604448811h.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg1005p/v1/
Tp-link,,https://static.tp-link.com/2019/201912/20191218/7106508148_TL-SG1005P(UN)_IG_V1.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1005P(UN)1.0-A_1504604448811h.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1005p/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1005p/v2/
Tp-link,,https://static.tp-link.com/2020/202006/20200628/TL-SG1005P(UN)2.0&1005LP(UN)1.0_Datasheet.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg1005p/v2/
Tp-link,,https://static.tp-link.com/2020/202008/20200827/Switch Regulatory Compliance.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,,Manual,https://www.tp-link.com/pt/support/download/tl-sg1005p/v2/
Tp-link,,https://static.tp-link.com/2021/202105/20210517/7106509236_TL-SG1005P(UN) 4.0，TL-SG1005P(UN) 2.0，TL-SG1005LP(UN) 1.0_IG.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1005p/v2/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1210P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1210P(UN)正面_normal_1576475481433p.jpg,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1210p/v1/
Tp-link,,https://static.tp-link.com/2020/202006/20200628/TL-SG1210P(UN)1.0 Datasheet.pdf,,TL-SG1210P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1210P(UN)正面_normal_1576475481433p.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg1210p/v1/
Tp-link,,https://static.tp-link.com/2020/202008/20200827/Switch Regulatory Compliance.pdf,,TL-SG1210P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1210P(UN)正面_normal_1576475481433p.jpg,Manual,https://www.tp-link.com/pt/support/download/tl-sg1210p/v1/
Tp-link,,"https://static.tp-link.com/manual/2021/202107/20210719/7106509290_TL-SG1008P(UN)6.0, TL-SG1210MP(UN)2.0, TL-SG1210P(UN)1.0_IG.pdf",,TL-SG1210P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1210P(UN)正面_normal_1576475481433p.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1210p/v1/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SG1210P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1210P(UN)正面_normal_1576475481433p.jpg,Wall Mounting Guide,https://www.tp-link.com/pt/support/download/tl-sg1210p/v1/
Tp-link,,https://static.tp-link.com/upload/product-overview/2021/202108/20210827/TL-SG1005P(UN)4.0_Datasheet.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1005P(UN)2.0-B_normal_1613632002636e.png,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg1005p/v4/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1005P(UN)2.0-B_normal_1613632002636e.png,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1005p/v4/
Tp-link,,https://static.tp-link.com/2021/202105/20210517/7106509236_TL-SG1005P(UN) 4.0，TL-SG1005P(UN) 2.0，TL-SG1005LP(UN) 1.0_IG.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1005P(UN)2.0-B_normal_1613632002636e.png,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1005p/v4/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1210P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1210P(UN)正面_normal_1576475481433p.jpg,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1210p/v2.20/
Tp-link,,"https://static.tp-link.com/manual/2021/202107/20210719/7106509290_TL-SG1008P(UN)6.0, TL-SG1210MP(UN)2.0, TL-SG1210P(UN)1.0_IG.pdf",,TL-SG1210P,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1210P(UN)正面_normal_1576475481433p.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1210p/v2.20/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1008MP,,JetStream Switches,PoE Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1008mp/v1.8/
Tp-link,,https://static.tp-link.com/2018/201811/20181115/7106508222-Gigabit Unmanaged Switch-IG.pdf,,TL-SG1008MP,,JetStream Switches,PoE Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1008mp/v1.8/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1008MP,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1008MP_UN_1.8_1547801281655w.jpg,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1008mp/v1/
Tp-link,,https://static.tp-link.com/2019/201901/20190130/TL-SG1008MP 1.0 Datasheet.pdf,,TL-SG1008MP,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1008MP_UN_1.8_1547801281655w.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg1008mp/v1/
Tp-link,,https://static.tp-link.com/2018/201811/20181115/7106508222-Gigabit Unmanaged Switch-IG.pdf,,TL-SG1008MP,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1008MP_UN_1.8_1547801281655w.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1008mp/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SL1218MP,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SL1218P(UN)-1.0-A-204pxjpg_1542871588679u.jpg,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sl1218mp/v1/
Tp-link,,https://static.tp-link.com/2020/202001/20200103/TL-SL1218MPSL1228P_Datasheet.pdf,,TL-SL1218MP,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SL1218P(UN)-1.0-A-204pxjpg_1542871588679u.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-sl1218mp/v1/
Tp-link,,https://static.tp-link.com/2020/202008/20200827/Switch Regulatory Compliance.pdf,,TL-SL1218MP,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SL1218P(UN)-1.0-A-204pxjpg_1542871588679u.jpg,Manual,https://www.tp-link.com/pt/support/download/tl-sl1218mp/v1/
Tp-link,,https://static.tp-link.com/2020/202006/20200609/7106508771_TL-SL1218MP&TL-SL1226P&TL-SL1218P_IG.pdf,,TL-SL1218MP,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SL1218P(UN)-1.0-A-204pxjpg_1542871588679u.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sl1218mp/v1/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SL1218MP,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SL1218P(UN)-1.0-A-204pxjpg_1542871588679u.jpg,Wall Mounting Guide,https://www.tp-link.com/pt/support/download/tl-sl1218mp/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1005P,,JetStream Switches,PoE Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1005p/v3/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1008MP,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG1008MPUN18_15780232301948.jpg,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1008mp/v2/
